OBJECTID,Join_Count,join_distance,TARGET_FID,FID_jelly_,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,FID_jell_1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2,FID_jell_2,agg_grp_13,year_12_13,month_1_13,day_12_13,stationid1,use_pop__3,use_biom_3,depth_m_13,biomass__3,pop_den__3,decslat__3,decslon__3
387,1,385.722973475821790,387,14639,large jellyfish,1987,7,8,38256,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.648000000000000,-91.280000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10581,large jellyfish,2016,10,17,211557,0.000000000000000,0.000000000000000,25.500000000000000,0.000000000000000,0.000000000000000,28.651000000000000,-91.281999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
388,1,1415.083181585805300,388,12867,large jellyfish,1982,6,28,30781,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-93.917000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8435,large jellyfish,2008,7,2,206082,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,28.660000000000000,-93.926000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
389,1,581.609802059852540,389,12866,large jellyfish,1982,6,28,30780,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-93.766999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28066,large jellyfish,2007,10,30,86426,0.000000000000000,0.000000000000000,33.000000000000000,0.000000000000000,0.000000000000000,28.648000000000000,-93.761499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
390,1,1970.541572358550000,390,12855,large jellyfish,1982,6,22,30768,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-91.832999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2118,large jellyfish,1983,6,17,13500,0.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,28.654499999999999,-91.852500000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
391,1,860.052286725344060,391,12848,large jellyfish,1982,6,20,30761,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-91.466999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8145,large jellyfish,2008,10,29,205710,0.000000000000000,0.000000000000000,29.800000000000001,0.000000000000000,0.000000000000000,28.652000000000001,-91.458500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
392,1,633.775972394473910,392,12846,large jellyfish,1982,6,20,30759,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-91.367000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8143,large jellyfish,2008,10,29,205708,260.018280039661990,88.926251773564601,27.500000000000000,2445.471923773030100,7150.502701090699700,28.645499999999998,-91.363000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
393,1,1754.288794116623200,393,515,large jellyfish,1983,4,10,1078,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-90.132999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3761,large jellyfish,1998,7,14,18154,0.000000000000000,0.000000000000000,91.400000000000006,0.000000000000000,0.000000000000000,28.653500000000001,-90.115499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
394,1,2063.245287975604200,394,28190,large jellyfish,1983,4,5,953,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-89.582999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17429,large jellyfish,1984,10,23,52597,0.000000000000000,0.000000000000000,109.700000000000000,0.000000000000000,0.000000000000000,28.664999999999999,-89.570499999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
395,1,2126.590362461642100,395,28173,large jellyfish,1983,3,30,917,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-89.500000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17428,large jellyfish,1984,10,23,52596,0.000000000000000,0.000000000000000,120.700000000000000,0.000000000000000,0.000000000000000,28.645000000000000,-89.521000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
396,1,3265.773806718278600,396,12295,large jellyfish,1985,4,7,2345,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.649999999999999,-89.468000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000,large jellyfish,2006,10,27,78909,0.000000000000000,0.000000000000000,121.099999999999990,0.000000000000000,0.000000000000000,28.677499999999998,-89.480000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
397,1,999.587327239983210,397,15373,large jellyfish,1986,11,10,39566,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.652000000000001,-92.816999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26830,large jellyfish,2005,11,4,82859,0.000000000000000,0.000000000000000,39.000000000000000,0.000000000000000,0.000000000000000,28.661000000000001,-92.817665000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
398,0,-1.000000000000000,398,16127,large jellyfish,1984,3,22,40597,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.655000000000001,-89.447000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1,501.199383407182270,399,12198,large jellyfish,1985,3,18,2254,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.657000000000000,-91.462999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16350,large jellyfish,2004,11,16,4312,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,28.658000000000001,-91.457999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
400,1,3882.778328680846700,400,11351,large jellyfish,1985,3,12,2144,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.658000000000001,-89.447000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000,large jellyfish,2006,10,27,78909,0.000000000000000,0.000000000000000,121.099999999999990,0.000000000000000,0.000000000000000,28.677499999999998,-89.480000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
401,1,424.887603922362590,401,12191,large jellyfish,1985,3,18,2247,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.661999999999999,-91.316999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22920,large jellyfish,1991,12,4,65500,0.000000000000000,0.000000000000000,25.600000000000001,0.000000000000000,0.000000000000000,28.663499999999999,-91.313000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
402,1,2221.604075300903300,402,11371,large jellyfish,1985,3,12,2146,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.663000000000000,-89.510999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17428,large jellyfish,1984,10,23,52596,0.000000000000000,0.000000000000000,120.700000000000000,0.000000000000000,0.000000000000000,28.645000000000000,-89.521000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
403,1,1495.305695641570800,403,11362,large jellyfish,1985,3,12,2145,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.666000000000000,-89.471999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000,large jellyfish,2006,10,27,78909,0.000000000000000,0.000000000000000,121.099999999999990,0.000000000000000,0.000000000000000,28.677499999999998,-89.480000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
404,1,443.336635061875940,404,15421,large jellyfish,1986,11,16,39610,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.667000000000002,-94.317999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18347,large jellyfish,1991,6,27,55957,0.000000000000000,0.000000000000000,32.899999999999999,0.000000000000000,0.000000000000000,28.664000000000001,-94.320999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
405,1,1136.327974554586300,405,16129,large jellyfish,1984,3,22,40599,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.667999999999999,-89.643000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7661,large jellyfish,2009,11,14,205123,2.053376297476130,0.702254693736837,101.099999999999990,70.997949536794195,207.596343674836990,28.669499999999999,-89.631500000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
406,1,55.415171951055527,406,12272,large jellyfish,1985,4,4,2323,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.670000000000002,-89.939999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22618,large jellyfish,1999,7,18,64925,0.000000000000000,0.000000000000000,86.000000000000000,0.000000000000000,0.000000000000000,28.670500000000001,-89.939999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
407,1,1710.689211115568200,407,19727,large jellyfish,2002,5,27,58689,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.676500000000001,-84.465000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19692,large jellyfish,1997,6,25,5865,0.000000000000000,0.000000000000000,35.100000000000001,0.000000000000000,0.000000000000000,28.690999999999999,-84.459000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
408,1,556.303064605126220,408,21112,large jellyfish,1986,5,29,61741,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.681000000000001,-90.079999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21439,large jellyfish,1992,7,12,62713,0.000000000000000,0.000000000000000,89.000000000000000,0.000000000000000,0.000000000000000,28.675999999999998,-90.079499999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
409,1,774.677298955063750,409,20583,large jellyfish,1992,11,1,60556,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.683000000000000,-94.096999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14231,large jellyfish,1991,10,27,37687,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,28.678999999999998,-94.103499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
410,1,2289.134537094257200,410,12869,large jellyfish,1982,6,28,30783,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.683000000000000,-93.966999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27204,large jellyfish,2007,6,26,84565,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,28.682500000000001,-93.943584999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
411,1,203.172258643916190,411,12879,large jellyfish,1982,6,30,30793,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.683000000000000,-93.033000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3717,large jellyfish,1998,7,10,18110,0.000000000000000,0.000000000000000,32.899999999999999,0.000000000000000,0.000000000000000,28.683499999999999,-93.031000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
412,1,1164.745579254140500,412,798,large jellyfish,1983,4,10,1090,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.683000000000000,-90.183000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22620,large jellyfish,1999,7,18,64927,0.000000000000000,0.000000000000000,40.200000000000003,0.000000000000000,0.000000000000000,28.672499999999999,-90.182500000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
413,1,0.000000000000000,413,16391,large jellyfish,1983,6,21,4357,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.683000000000000,-89.933000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21812,large jellyfish,1983,11,8,63639,0.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,0.000000000000000,28.683000000000000,-89.933000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
414,0,-1.000000000000000,414,11334,large jellyfish,1985,3,12,2142,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.693000000000001,-89.260000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1,2999.670668485230200,415,12868,large jellyfish,1982,6,28,30782,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-93.966999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27204,large jellyfish,2007,6,26,84565,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,28.682500000000001,-93.943584999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
416,1,1762.835191835684800,416,12854,large jellyfish,1982,6,22,30767,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-91.867000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22128,large jellyfish,1994,7,14,64346,0.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,28.684999999999999,-91.861000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
417,1,540.304663726649780,417,12853,large jellyfish,1982,6,21,30766,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-91.716999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26608,large jellyfish,2005,7,29,82451,0.000000000000000,0.000000000000000,30.899999999999999,0.000000000000000,0.000000000000000,28.699500000000000,-91.722499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
418,1,1286.365245251601000,418,1402,large jellyfish,1983,4,12,1144,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-91.466999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22138,large jellyfish,1994,7,15,64355,0.000000000000000,0.000000000000000,27.399999999999999,0.000000000000000,0.000000000000000,28.693000000000001,-91.477500000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
419,1,919.604478419847620,419,12845,large jellyfish,1982,6,20,30758,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-91.367000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17204,large jellyfish,1995,6,27,51970,0.000000000000000,0.000000000000000,23.800000000000001,0.000000000000000,0.000000000000000,28.693999999999999,-91.360500000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
420,1,943.795364758923030,420,1470,large jellyfish,1983,4,13,1162,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-91.316999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28125,large jellyfish,2007,11,7,86511,0.000000000000000,0.000000000000000,22.500000000000000,0.000000000000000,0.000000000000000,28.708500000000001,-91.316415000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
421,1,1797.360395565105400,421,15321,large jellyfish,1986,11,7,39518,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-90.284999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17781,large jellyfish,1987,7,11,53744,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,28.716000000000001,-90.287999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
422,1,492.440086601028500,422,819,large jellyfish,1983,4,10,1092,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-90.049999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22616,large jellyfish,1999,7,18,64923,0.000000000000000,0.000000000000000,45.700000000000003,0.000000000000000,0.000000000000000,28.702000000000002,-90.054500000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
423,1,1032.022001468227500,423,12271,large jellyfish,1985,4,4,2322,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-89.903000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8115,large jellyfish,2008,10,26,205679,0.000000000000000,0.000000000000000,66.200000000000003,0.000000000000000,0.000000000000000,28.699000000000002,-89.913499999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
424,1,1933.358228346591900,424,28210,large jellyfish,1983,4,7,970,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-89.733000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16071,large jellyfish,2002,11,9,4048,0.000000000000000,0.000000000000000,93.000000000000000,0.000000000000000,0.000000000000000,28.714500000000001,-89.721999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
425,1,3154.234888925000600,425,28189,large jellyfish,1983,4,5,952,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-89.599999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23161,large jellyfish,1995,11,14,66416,0.000000000000000,0.000000000000000,102.400000000000010,0.000000000000000,0.000000000000000,28.689499999999999,-89.629999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
426,0,-1.000000000000000,426,15203,large jellyfish,1986,10,23,39402,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.702000000000002,-85.352999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1,1742.305306797957900,427,15376,large jellyfish,1986,11,11,39569,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.704999999999998,-93.052000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25698,large jellyfish,1996,11,3,76672,0.000000000000000,0.000000000000000,32.899999999999999,0.000000000000000,0.000000000000000,28.713500000000000,-93.066999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
428,1,3146.520208130729300,428,12294,large jellyfish,1985,4,7,2344,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.704999999999998,-89.488000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26000,large jellyfish,2006,10,27,78909,0.000000000000000,0.000000000000000,121.099999999999990,0.000000000000000,0.000000000000000,28.677499999999998,-89.480000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
429,1,1745.157421133894100,429,12123,large jellyfish,1985,3,14,2184,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.715000000000000,-90.027000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12081,large jellyfish,1993,7,17,21626,0.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,28.722000000000001,-90.010999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
430,1,1610.684723824893400,430,12880,large jellyfish,1982,6,30,30794,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.716999999999999,-93.082999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25698,large jellyfish,1996,11,3,76672,0.000000000000000,0.000000000000000,32.899999999999999,0.000000000000000,0.000000000000000,28.713500000000000,-93.066999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
431,1,1973.207384803440400,431,12888,large jellyfish,1982,7,1,30803,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.716999999999999,-92.150000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25296,large jellyfish,2001,7,6,71016,0.000000000000000,0.000000000000000,34.700000000000003,0.000000000000000,0.000000000000000,28.734000000000002,-92.144000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
432,1,2073.316378771871800,432,11703,large jellyfish,1985,3,13,2154,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.716999999999999,-89.670000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26035,large jellyfish,2006,11,14,78961,0.000000000000000,0.000000000000000,90.000000000000000,0.000000000000000,0.000000000000000,28.733499999999999,-89.659999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
433,1,2386.731692038450100,433,28172,large jellyfish,1983,3,30,916,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.716999999999999,-89.466999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21794,large jellyfish,1983,11,2,63586,0.000000000000000,0.000000000000000,113.400000000000010,0.000000000000000,0.000000000000000,28.706000000000000,-89.445999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
