OBJECTID,agg_grp,year,month,day,stationid,use_pop_den_no_m2,use_biomass_den_kg_m2,depth_m,biomass_den_kg_m3,pop_den_no_m3,decslat_ctr,decslon_ctr
2725,large jellyfish,2002,11,7,18556,0.000000000000000,0.000000000000000,13.199999999999999,0.000000000000000,0.000000000000000,28.454999999999998,-96.178500000000000
2726,large jellyfish,2002,11,7,18557,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,28.460999999999999,-96.088499999999996
2727,large jellyfish,2002,11,7,18558,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.388999999999999,-96.061999999999998
2728,large jellyfish,2002,11,7,18559,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,28.361999999999998,-96.171000000000006
2729,large jellyfish,2002,11,7,18560,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.321500000000000,-96.262500000000003
2730,large jellyfish,2002,11,8,18561,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,28.004000000000001,-96.890500000000003
2731,large jellyfish,2002,11,8,18562,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,27.902500000000000,-96.840000000000003
2732,large jellyfish,2002,11,8,18563,0.303832915561509,0.113524998664447,15.000000000000000,1.702874979966700,4.557493733422630,27.890000000000001,-96.907499999999999
2733,large jellyfish,2002,11,8,18564,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,27.874500000000001,-97.007499999999993
2734,large jellyfish,2002,11,8,18565,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,27.788000000000000,-97.002499999999998
2735,large jellyfish,2002,11,8,18566,0.043404702223073,0.010677556746876,13.000000000000000,0.138808237709387,0.564261128899945,27.788499999999999,-97.030500000000004
2736,large jellyfish,2002,11,8,18567,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,27.808000000000000,-97.021000000000001
2737,large jellyfish,2002,11,8,18568,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,27.821999999999999,-97.045500000000004
2738,large jellyfish,2002,11,21,18570,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.321500000000000,-96.378000000000000
2739,large jellyfish,2002,11,21,18571,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,28.310500000000001,-96.429000000000002
2740,large jellyfish,2002,11,21,18572,0.455749373342263,0.162767633336522,6.000000000000000,0.976605800019132,2.734496240053580,28.288499999999999,-96.460999999999999
2741,large jellyfish,2002,11,21,18573,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,28.277500000000000,-96.403000000000006
2742,large jellyfish,2002,11,19,18577,0.000000000000000,0.000000000000000,9.300000000000001,0.000000000000000,0.000000000000000,29.359999999999999,-94.655500000000004
2743,large jellyfish,2002,11,19,18578,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.361499999999999,-94.638000000000005
2744,large jellyfish,2002,11,19,18579,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.377500000000001,-94.555499999999995
2745,large jellyfish,2002,11,19,18580,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,29.457000000000001,-94.546499999999995
2746,large jellyfish,2002,11,19,18581,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.390499999999999,-94.629000000000005
2747,large jellyfish,2002,11,19,18582,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,29.405500000000000,-94.644999999999996
2748,large jellyfish,2002,11,19,18583,0.000000000000000,0.000000000000000,3.700000000000000,0.000000000000000,0.000000000000000,29.420500000000001,-94.679000000000002
2749,large jellyfish,2002,11,19,18584,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,29.388999999999999,-94.679500000000004
2750,large jellyfish,2002,11,6,18585,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,29.192000000000000,-94.736999999999995
2751,large jellyfish,2002,11,6,18586,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,29.206000000000000,-94.754000000000005
2752,large jellyfish,2002,11,6,18587,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.261500000000002,-94.804500000000004
2753,large jellyfish,2002,11,6,18588,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,29.110499999999998,-94.790499999999994
2754,large jellyfish,2002,11,6,18589,0.000000000000000,0.000000000000000,17.199999999999999,0.000000000000000,0.000000000000000,29.179500000000001,-94.673000000000002
2755,large jellyfish,2002,11,6,18590,0.000000000000000,0.000000000000000,13.400000000000000,0.000000000000000,0.000000000000000,29.277999999999999,-94.626999999999995
2756,large jellyfish,2002,11,6,18591,0.000000000000000,0.000000000000000,13.199999999999999,0.000000000000000,0.000000000000000,29.305000000000000,-94.587500000000006
2757,large jellyfish,2002,11,6,18592,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,29.361000000000001,-94.544499999999999
2758,large jellyfish,2002,9,16,18596,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.871500000000001,-91.476500000000001
2759,large jellyfish,2002,9,16,18597,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.870500000000000,-91.472999999999999
2760,large jellyfish,2002,9,17,18600,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,28.701499999999999,-90.961500000000001
2761,large jellyfish,2002,9,17,18601,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,28.698000000000000,-90.930000000000007
2762,large jellyfish,2002,9,18,18610,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.933499999999999,-90.235500000000002
2763,large jellyfish,1989,10,25,18624,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,30.163000000000000,-88.022000000000006
2764,large jellyfish,1989,10,25,18625,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,30.167500000000000,-88.111000000000004
2765,large jellyfish,1989,10,25,18626,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,30.164000000000001,-88.188000000000002
2766,large jellyfish,1989,10,25,18627,0.000000000000000,0.000000000000000,17.399999999999999,0.000000000000000,0.000000000000000,30.143000000000001,-88.307500000000005
2767,large jellyfish,1989,10,25,18628,0.000000000000000,0.000000000000000,17.399999999999999,0.000000000000000,0.000000000000000,30.132500000000000,-88.340000000000003
2768,large jellyfish,1989,10,25,18629,0.000000000000000,0.000000000000000,6.400000000000000,0.000000000000000,0.000000000000000,30.202500000000001,-88.352000000000004
2769,large jellyfish,1989,10,25,18630,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,30.196500000000000,-88.371499999999997
2770,large jellyfish,1989,10,25,18631,0.000000000000000,0.000000000000000,10.100000000000000,0.000000000000000,0.000000000000000,30.190000000000001,-88.361500000000007
2771,large jellyfish,1989,10,25,18632,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,30.175999999999998,-88.359999999999999
2772,large jellyfish,1989,10,25,18633,0.000000000000000,0.000000000000000,14.300000000000001,0.000000000000000,0.000000000000000,30.161500000000000,-88.358999999999995
2773,large jellyfish,1989,10,25,18634,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,30.212499999999999,-88.185500000000005
2774,large jellyfish,1989,10,25,18635,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,30.132999999999999,-88.131000000000000
2775,large jellyfish,1995,6,5,18636,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,28.395000000000000,-96.354500000000002
2776,large jellyfish,1995,6,5,18637,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.408000000000001,-96.296000000000006
2777,large jellyfish,1995,6,5,18638,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.427499999999998,-96.253000000000000
2778,large jellyfish,1995,6,5,18639,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,28.388999999999999,-96.227999999999994
2779,large jellyfish,1995,6,5,18640,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,28.361499999999999,-96.169499999999999
2780,large jellyfish,1995,6,5,18641,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.373000000000001,-96.162000000000006
2781,large jellyfish,1995,6,5,18642,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,28.395499999999998,-96.134500000000003
2782,large jellyfish,1995,6,5,18643,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,28.422000000000001,-96.045000000000002
2783,large jellyfish,1995,6,20,18644,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.337000000000000,-96.363000000000000
2784,large jellyfish,1995,6,20,18645,0.000000000000000,0.000000000000000,14.300000000000001,0.000000000000000,0.000000000000000,28.312500000000000,-96.373500000000007
2785,large jellyfish,1995,6,20,18646,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,28.289500000000000,-96.382999999999996
2786,large jellyfish,1995,6,20,18649,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.299499999999998,-96.305499999999995
2787,large jellyfish,1995,6,20,18651,0.000000000000000,0.000000000000000,15.199999999999999,0.000000000000000,0.000000000000000,28.347000000000001,-96.305499999999995
2788,large jellyfish,1995,6,1,18652,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,26.147500000000001,-97.116000000000000
2789,large jellyfish,1995,6,1,18653,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,26.181999999999999,-97.085999999999999
2790,large jellyfish,1995,6,1,18654,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,26.200500000000002,-97.070499999999996
2791,large jellyfish,1995,6,1,18655,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,26.219000000000001,-97.114999999999995
2792,large jellyfish,1995,6,1,18658,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,26.256499999999999,-97.080500000000001
2793,large jellyfish,1995,6,1,18659,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,26.376000000000001,-97.167000000000002
2794,large jellyfish,1995,6,22,18660,0.000000000000000,0.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,26.136500000000002,-97.091499999999996
2795,large jellyfish,1995,6,22,18665,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,25.972999999999999,-97.091999999999999
2796,large jellyfish,1996,10,18,18827,0.042004550538457,0.007000758423076,15.000000000000000,0.105011376346144,0.630068258076861,27.786000000000001,-97.013999999999996
2797,large jellyfish,1996,10,18,18828,0.275363164640999,0.072595743405354,19.000000000000000,1.379319124701730,5.231900128178980,27.713000000000001,-97.019499999999994
2798,large jellyfish,1996,10,25,18837,0.000000000000000,0.000000000000000,15.400000000000000,0.000000000000000,0.000000000000000,29.274999999999999,-94.512500000000003
2799,large jellyfish,1996,10,25,18838,0.000000000000000,0.000000000000000,14.800000000000001,0.000000000000000,0.000000000000000,29.125499999999999,-94.913499999999999
2800,large jellyfish,1996,11,2,18864,0.000000000000000,0.000000000000000,14.800000000000001,0.000000000000000,0.000000000000000,29.064499999999999,-91.921000000000006
2801,large jellyfish,1998,10,16,18940,0.130214106669218,0.096575462446337,14.600000000000000,1.410001751716520,1.901125957370580,26.283999999999999,-97.163499999999999
2802,large jellyfish,1998,10,16,18941,0.021702351111536,0.002170235111154,11.000000000000000,0.023872586222690,0.238725862226899,26.122499999999999,-97.149000000000001
2803,large jellyfish,1998,10,16,18944,0.000000000000000,0.000000000000000,15.500000000000000,0.000000000000000,0.000000000000000,26.359999999999999,-97.176000000000002
2804,large jellyfish,1998,10,16,18947,0.034878778572112,0.017439389286056,20.100000000000001,0.350531724649726,0.701063449299451,26.670500000000001,-97.200500000000005
2805,large jellyfish,1998,10,17,18948,2.348504423855540,2.219452943138720,18.300000000000001,40.615988859438602,42.977630956556403,26.800999999999998,-97.287499999999994
2806,large jellyfish,1998,10,17,18950,1.464908700028700,1.386237677249380,11.000000000000000,15.248614449743201,16.113995700315701,26.867000000000001,-97.344499999999996
2807,large jellyfish,1998,10,19,18972,1.043957924158390,0.589836227149488,16.500000000000000,9.732297747966550,17.225305748613401,27.183000000000000,-97.309500000000000
2808,large jellyfish,1998,10,19,18973,0.195321160003827,0.205087218004018,18.300000000000001,3.753096089473530,3.574377228070030,27.315999999999999,-97.254999999999995
2809,large jellyfish,1998,10,20,18977,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,27.716999999999999,-97.058499999999995
2810,large jellyfish,1998,10,20,18978,0.206172335559595,0.055666530601091,12.800000000000001,0.712531591693961,2.639005895162820,27.885000000000002,-96.965500000000006
2811,large jellyfish,1998,10,20,18983,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,27.937000000000001,-96.923000000000002
2812,large jellyfish,1998,10,21,18985,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.093000000000000,-96.613000000000000
2813,large jellyfish,1998,10,21,18987,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.262000000000000,-96.506500000000003
2814,large jellyfish,1998,10,21,18988,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,28.280500000000000,-96.387000000000000
2815,large jellyfish,1998,10,24,18994,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,28.984999999999999,-94.309500000000000
2816,large jellyfish,1998,10,25,18995,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.858499999999999,-94.861500000000007
2817,large jellyfish,1998,10,25,18998,0.054255877778841,0.012804387155806,12.800000000000001,0.163896155594322,0.694475235569162,29.039500000000000,-95.103999999999999
2818,large jellyfish,1998,10,25,18999,0.065107053334609,0.007812846400153,16.500000000000000,0.128911965602526,1.074266380021050,28.906500000000001,-95.206000000000003
2819,large jellyfish,2003,10,13,19,11.863951940973200,4.057471563812830,15.000000000000000,60.862073457192402,177.959279114597990,26.769500000000001,-97.318500000000000
2820,large jellyfish,1998,10,26,19003,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,28.415500000000002,-96.265500000000003
2821,large jellyfish,1998,10,26,19004,0.065107053334609,0.009332010977961,14.600000000000000,0.136247360278225,0.950562978685291,28.560500000000001,-95.879999999999995
2822,large jellyfish,1998,10,26,19005,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.698499999999999,-95.689999999999998
2823,large jellyfish,1998,10,28,19021,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.962000000000000,-94.238500000000002
2824,large jellyfish,1998,10,28,19022,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,29.091000000000001,-94.183499999999995
2825,large jellyfish,1998,10,31,19042,0.065107053334609,0.006510705333461,20.100000000000001,0.130865177202564,1.308651772025640,29.151499999999999,-92.540999999999997
2826,large jellyfish,1998,11,1,19044,2.383383202427650,0.735443959606247,16.500000000000000,12.134825333503100,39.325822840056198,29.295500000000001,-92.599000000000004
2827,large jellyfish,1998,11,1,19045,8.138381666826120,1.233778660690840,14.600000000000000,18.013168446086301,118.820372335661010,29.440500000000000,-92.808499999999995
2828,large jellyfish,1998,11,1,19046,2.430663324492070,0.668251021449909,13.000000000000000,8.687263278848819,31.598623218396899,29.530000000000001,-92.828500000000005
2829,large jellyfish,1998,11,2,19056,0.036170585185894,0.002170235111154,11.000000000000000,0.023872586222690,0.397876437044833,29.209000000000000,-92.378000000000000
2830,large jellyfish,1998,11,3,19057,0.294031853769202,0.124123446841142,12.800000000000001,1.588780119566620,3.763607728245790,29.137499999999999,-92.198999999999998
2831,large jellyfish,1998,11,3,19058,1.885859475899020,0.232289992586927,18.300000000000001,4.250906864340760,34.511228408952100,29.049499999999998,-92.099500000000006
2832,large jellyfish,1998,11,3,19059,0.021702351111536,0.007595822889038,18.300000000000001,0.139003558869390,0.397153025341114,29.039500000000000,-92.066000000000003
2833,large jellyfish,1998,11,3,19060,0.010851175555768,0.000542558777788,14.600000000000000,0.007921358155711,0.158427163114216,29.119499999999999,-92.197999999999993
2834,large jellyfish,1998,11,3,19061,0.056126770116042,0.014143946069243,11.000000000000000,0.155583406761669,0.617394471276464,29.200500000000002,-92.369500000000002
2835,large jellyfish,1998,11,3,19062,0.039064232000765,0.009635843893522,16.500000000000000,0.158991424243115,0.644559828012629,29.123000000000001,-92.317499999999995
2836,large jellyfish,1998,11,3,19063,0.010501137634614,0.001050113763461,20.100000000000001,0.021107286645575,0.211072866455749,29.054500000000001,-92.235500000000002
2837,large jellyfish,1998,11,10,19077,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,29.056000000000001,-89.591999999999999
2838,large jellyfish,1998,11,11,19081,0.617394471276465,0.259754692097043,14.600000000000000,3.792418504616830,9.013959280636390,28.994000000000000,-90.278999999999996
2839,large jellyfish,1998,11,11,19082,1.052564028909510,0.233669214417912,18.300000000000001,4.276146623847790,19.261921729044001,29.050999999999998,-90.058999999999997
2840,large jellyfish,1998,11,11,19083,0.683624060013394,0.165371915469907,16.500000000000000,2.728636605253470,11.279796990221000,29.155000000000001,-89.903999999999996
2841,large jellyfish,1998,11,12,19088,0.358088793340349,0.173835832403406,11.000000000000000,1.912194156437470,3.938976726743840,28.987500000000001,-90.603999999999999
2842,large jellyfish,1998,11,13,19099,2.115979233374790,1.348348989267160,12.800000000000001,17.258867062619700,27.084534187197299,28.886500000000002,-90.706000000000003
2843,large jellyfish,1998,11,13,19100,0.024113723457263,0.015432783012648,11.000000000000000,0.169760613139129,0.265250958029889,28.861000000000001,-90.891000000000005
2844,large jellyfish,1998,11,13,19106,16.255060982540702,6.836240600133940,16.500000000000000,112.797969902210000,268.208506211921990,28.881499999999999,-91.468500000000006
2845,large jellyfish,1998,11,14,19107,3.526632055624650,1.512739539649520,13.000000000000000,19.665614015443801,45.846216723120399,28.986499999999999,-91.512500000000003
2846,large jellyfish,1998,11,14,19111,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,28.971000000000000,-91.569500000000005
2847,large jellyfish,1984,6,13,19196,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,28.984000000000002,-90.542000000000002
2848,large jellyfish,1984,6,14,19198,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.741000000000000,-90.671000000000006
2849,large jellyfish,1984,6,14,19200,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.611000000000001,-90.850999999999999
2850,large jellyfish,1984,6,17,19220,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.991499999999998,-91.727000000000004
2851,large jellyfish,1984,6,18,19233,0.026042821333844,0.000000000000000,12.800000000000001,0.000000000000000,0.333348113073198,29.422000000000001,-92.416499999999999
2852,large jellyfish,1984,6,18,19234,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,29.242999999999999,-92.682500000000005
2853,large jellyfish,1984,6,19,19235,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,29.297499999999999,-93.073999999999998
2854,large jellyfish,1984,6,22,19263,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,29.306000000000001,-93.863000000000000
2855,large jellyfish,1984,6,23,19264,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,29.017499999999998,-94.553500000000000
2856,large jellyfish,1984,6,24,19272,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.904499999999999,-95.085999999999999
2857,large jellyfish,1984,6,28,19292,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,28.551500000000001,-95.874499999999998
2858,large jellyfish,1984,6,28,19293,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,28.506000000000000,-96.111500000000007
2859,large jellyfish,1984,6,30,19303,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,27.765499999999999,-97.033500000000004
2860,large jellyfish,1984,6,30,19304,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,27.725999999999999,-97.101500000000001
2861,large jellyfish,1984,7,1,19315,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,27.348500000000001,-97.236000000000004
2862,large jellyfish,1984,7,2,19321,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,26.425000000000001,-97.203999999999994
2863,large jellyfish,1984,7,4,19338,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,26.821500000000000,-97.299999999999997
2864,large jellyfish,1984,7,4,19339,0.000000000000000,0.000000000000000,21.899999999999999,0.000000000000000,0.000000000000000,27.038000000000000,-97.281499999999994
2865,large jellyfish,1984,7,6,19351,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.946999999999999,-95.063500000000005
2866,large jellyfish,1984,7,7,19352,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.608000000000001,-95.552499999999995
2867,large jellyfish,1984,7,8,19355,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,28.315000000000001,-96.388999999999996
2868,large jellyfish,1984,7,8,19356,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.270000000000000,-96.421000000000006
2869,large jellyfish,1984,7,8,19357,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,27.631499999999999,-97.118499999999997
2870,large jellyfish,1984,7,13,19394,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,29.440500000000000,-93.243499999999997
2871,large jellyfish,1984,7,13,19395,0.000000000000000,0.000000000000000,21.899999999999999,0.000000000000000,0.000000000000000,29.112500000000001,-93.290000000000006
2872,large jellyfish,1984,7,14,19396,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,29.150500000000001,-92.929500000000004
2873,large jellyfish,2003,11,3,194,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,28.891999999999999,-91.325500000000005
2874,large jellyfish,1984,7,15,19402,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,29.137499999999999,-92.408500000000004
2875,large jellyfish,1984,7,15,19403,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,29.138999999999999,-92.188999999999993
2876,large jellyfish,1984,7,16,19409,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.859000000000002,-91.456000000000003
2877,large jellyfish,1984,7,17,19421,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,28.995000000000001,-90.387500000000003
2878,large jellyfish,1984,7,17,19422,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.686000000000000,-90.462000000000003
2879,large jellyfish,1984,7,19,19431,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,29.177499999999998,-89.703500000000005
2880,large jellyfish,1984,7,20,19435,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,30.129000000000001,-88.267499999999998
2881,large jellyfish,1984,7,20,19436,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,30.192000000000000,-88.182500000000005
2882,large jellyfish,1985,6,11,19453,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,30.074999999999999,-87.863000000000000
2883,large jellyfish,1985,6,13,19473,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,29.596000000000000,-88.798500000000004
2884,large jellyfish,1985,6,14,19475,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,29.982500000000002,-88.784499999999994
2885,large jellyfish,1985,6,18,19487,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.954499999999999,-90.370500000000007
2886,large jellyfish,1985,6,18,19488,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,28.995500000000000,-90.533500000000004
2887,large jellyfish,1985,6,20,19501,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.844999999999999,-91.507499999999993
2888,large jellyfish,1985,6,20,19502,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,-91.498999999999995
2889,large jellyfish,1985,6,20,19506,0.010851175555768,0.000000000000000,18.300000000000001,0.000000000000000,0.198576512670558,28.990500000000001,-91.933999999999997
2890,large jellyfish,1985,6,21,19513,0.173618808892291,0.000000000000000,18.300000000000001,0.000000000000000,3.177224202728930,29.327500000000001,-92.971000000000004
2891,large jellyfish,1985,6,24,19537,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,29.095500000000001,-94.182500000000005
2892,large jellyfish,1985,6,24,19538,0.314684091117277,0.000000000000000,16.500000000000000,0.000000000000000,5.192287503435070,29.241499999999998,-93.994000000000000
2893,large jellyfish,1985,6,25,19539,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,29.517499999999998,-94.032499999999999
2894,large jellyfish,1985,6,25,19541,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,29.412500000000001,-94.550500000000000
2895,large jellyfish,1985,6,27,19553,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.613499999999998,-95.528999999999996
2896,large jellyfish,1985,6,29,19569,0.000000000000000,0.000000000000000,21.899999999999999,0.000000000000000,0.000000000000000,28.332500000000000,-96.162000000000006
2897,large jellyfish,1985,6,30,19572,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,27.998500000000000,-96.805000000000007
2898,large jellyfish,1985,7,1,19582,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,27.657499999999999,-97.068500000000000
2899,large jellyfish,1985,7,2,19586,0.021702351111536,0.000000000000000,22.000000000000000,0.000000000000000,0.477451724453799,27.021999999999998,-97.356999999999999
2900,large jellyfish,1985,7,3,19595,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,26.432500000000001,-97.112499999999997
2901,large jellyfish,1985,7,4,19596,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,26.361499999999999,-97.173500000000004
2902,large jellyfish,2003,11,3,196,0.000000000000000,0.000000000000000,18.100000000000001,0.000000000000000,0.000000000000000,28.975500000000000,-91.766999999999996
2903,large jellyfish,1985,7,5,19613,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,26.045999999999999,-97.104500000000002
2904,large jellyfish,1985,7,5,19617,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,26.000000000000000,-97.120000000000005
